id,closeness_to_holiday,B,Month,product_page_duration,BounceRates,info_page_duration,total_duration,device,num_of_admin_pages,num_of_product_pages,C,ExitRates,num_of_info_pages,D,user_type,Region,admin_page_duration,PageValues,A,Weekend,internet_browser,purchase
181,0.6,105.8844983,Feb,0.0 minutes,0.2,,,4,0,1,log200,0.2,0,,Returning_Visitor,1,,0,c_3,0,chrome_90.1.7,0
182,0,101.0687041,Feb,0.0 minutes,0.2,0.0 minutes,0,2,0,1,log202,0.2,0,,Returning_Visitor,1,0,0,c_1,0,edge_99.0.1150.46,0
183,0.8,96.89561572,Feb,260.0 minutes,0.008333333,0.0 minutes,,3,0,8,log_100,0.025,0,,Returning_Visitor,1,0,0,c_3,1,chrome_89,0
184,0,104.5516324,Mar,279.85714289999993 minutes,0.003174603,1210.3976189999998 minutes,1490.254762,2,0,5,log_100,0.012764202,16,,Returning_Visitor,1,0,0,c_8,0,chrome_99.1.3,0
185,0,105.6194452,Mar,927.45 minutes,0.011111111,0.0 minutes,927.45,1,0,20,log400,0.027248677,0,,Returning_Visitor,3,0,8.000740741,c_1,0,safari_15,0
186,0,102.7421474,Mar,836.8 minutes,0,0.0 minutes,,2,2,50,log8080,0.006339869,0,,Returning_Visitor,3,9,0,c_2,0,chrome_99.1.3,0
187,0,98.88040109,Mar,3283.1667390000002 minutes,0.001960784,153.0 minutes,3729.944944,3,10,96,log200,0.013509414,2,,Returning_Visitor,6,293.7782051,0,c_2,1,,0
188,0,83.69321475,Mar,1868.819697 minutes,0,48.5 minutes,2028.819697,2,9,49,log8080,0.020708874,1,,Returning_Visitor,7,,1.706014966,c_2,0,chrome_98.0.1,1
190,0,86.72314864,Mar,0.0 minutes,0.2,0.0 minutes,,1,0,,log_100,0.2,0,,Returning_Visitor,1,0,0,c_3,0,safari_13.1,0
191,0,90.35429555,Mar,3230.25 minutes,0.036190476,3.0 minutes,4459.25,2,3,,log8080,0.096,5,,Returning_Visitor,1,1226,0,c_2,0,chrome_99.1.3,0
192,0,106.461479,Mar,319.0 minutes,0,0.0 minutes,371,1,3,9,log8080,0.02,0,,Returning_Visitor,1,52,0,c_1,0,safari_15,0
194,0,96.25421158,Mar,354.3333333 minutes,0.009090909,0.0 minutes,,1,0,22,log404,0.057662338,0,3.368156333,Returning_Visitor,7,0,0,c_2,1,safari_15.2,0
196,,91.95332287,Mar,2563.783333 minutes,0,,2763.783333,2,,67,log400,0.005797101,,,New_Visitor,4,56,19.34265017,c_2,0,chrome_99.1.4,1
197,0,91.11195153,Mar,,0.013068182,0.0 minutes,3126.979303,2,3,13,log400,0.06140625,0,,Returning_Visitor,1,112.9607843,0,c_2,0,chrome_98.0.1,0
198,0,99.29312305,Mar,840.2333332999999 minutes,0,0.0 minutes,,2,0,17,log404,0.001666667,0,,New_Visitor,9,0,109.176,c_2,0,chrome_89,1
199,0,92.45301193,Mar,1970.8448050000002 minutes,0,125.0 minutes,,2,3,55,log200,0.001724138,2,,New_Visitor,1,94,96.25511582,c_2,1,edge_97.0.1072.76,1
200,0,110.7664826,Mar,2867.0 minutes,0,0.0 minutes,2899,2,1,50,log400,0.004,0,,Returning_Visitor,7,32,153.4432478,c_8,1,chrome_80,1
201,0,107.7470082,Mar,43.0 minutes,0,0.0 minutes,,1,0,5,log8080,0.04,0,,Returning_Visitor,1,0,0,c_9,1,safari_14,0
202,0,89.03243699,Mar,284.5 minutes,0,0.0 minutes,502.5,1,5,13,log8080,0.004166667,0,,New_Visitor,1,218,0,c_2,0,safari_13,0
203,0,107.5198855,Mar,133.5 minutes,0,0.0 minutes,,1,0,3,log200,0.088888889,0,,Returning_Visitor,1,0,0,c_8,0,chrome_99.1.3,0
204,0,98.33340767,Mar,297.6666667 minutes,0,0.0 minutes,416.6666667,3,1,12,log404,0.008333333,0,,Returning_Visitor,1,119,0,c_10,0,chrome_89,0
205,0,110.1406199,Mar,453.75 minutes,0,0.0 minutes,734.75,2,3,16,log400,0.005263158,0,,New_Visitor,5,281,0,c_2,0,chrome_89,0
206,0,111.3075433,Mar,1331.75 minutes,0,0.0 minutes,1349.75,2,1,16,log_100,0.0125,0,,New_Visitor,2,18,33.79956701,c_3,0,,1
208,0,110.5362763,Mar,145.83333330000002 minutes,0,0.0 minutes,252.8333333,3,3,4,log404,0.016666667,0,,New_Visitor,7,107,0,c_1,0,chrome_99.1.4,0
210,0,88.07789998,Mar,188.0 minutes,0.033333333,127.0 minutes,,3,2,4,log202,0.0375,1,,Returning_Visitor,3,49,0,c_2,0,chrome_99.1.4,0
211,0,104.5632046,Mar,565.3333332999999 minutes,0.037619048,0.0 minutes,565.3333333,2,0,14,log_100,0.04952381,0,,Returning_Visitor,3,0,0,,0,browser_6_v14,0
212,0,96.69553331,Mar,50.0 minutes,0,0.0 minutes,50,3,0,2,log202,0.05,0,,Returning_Visitor,8,0,0,c_11,0,chrome_99.1.4,0
213,0,113.1418867,Mar,591.0 minutes,0.006666667,0.0 minutes,648,1,4,7,log_100,0.033333333,0,,Returning_Visitor,6,57,0,c_6,1,chrome_80,0
214,0,92.72164039,Mar,281.0 minutes,0,261.0 minutes,544,2,2,10,log_100,0.042857143,3,,Returning_Visitor,1,2,0,c_2,0,,0
215,0,88.84043341,Mar,483.83333330000005 minutes,0,306.3333333 minutes,913.1666666,2,2,18,log200,0.02,2,,Returning_Visitor,4,,0,,0,chrome_89,0
216,,,Mar,,0,0.0 minutes,,1,,4,,,0,,Returning_Visitor,,,0,c_3,0,chrome_99.1.3,0
217,0,111.05915,Mar,1192.386111 minutes,0.005714286,0.0 minutes,1192.386111,2,0,35,log200,0.028571429,,5.705691044,Returning_Visitor,2,0,0,c_2,0,edge_97.0.1072.76,0
218,0,91.31257667,Mar,198.0 minutes,0.016666667,0.0 minutes,,2,0,12,log200,0.075,0,,Returning_Visitor,3,,0,c_2,0,chrome_99.1.4,0
219,0,98.96771983,Mar,15.0 minutes,0,0.0 minutes,,2,0,3,log404,0.066666667,0,,Returning_Visitor,3,0,0,c_12,0,edge_97.0.1072.76,0
220,0,110.2464861,Mar,643.0 minutes,0,0.0 minutes,,2,2,14,log_100,0.013333333,0,,Returning_Visitor,5,38,35.0928,c_1,0,chrome_89,1
221,,92.40953285,Mar,23.0 minutes,0.08,0.0 minutes,23,2,0,5,log400,0.12,0,,Returning_Visitor,1,0,0,c_1,0,chrome_90.1.7,0
222,0,114.6105023,Mar,14.0 minutes,0.1,0.0 minutes,14,3,0,4,log404,0.15,0,,Returning_Visitor,1,0,0,c_1,0,chrome_99.1.4,0
223,0,107.7198993,Mar,210.5 minutes,0,0.0 minutes,264.5,2,1,6,log8080,0.02,0,,New_Visitor,1,54,0,c_8,0,chrome_89,0
224,0,104.6167755,Mar,1529.30467 minutes,0.001481481,0.0 minutes,2522.30467,3,1,28,log202,0.009150327,0,,Returning_Visitor,4,993,0,c_2,0,chrome_99.1.3,0
225,0,110.4553579,Mar,19.0 minutes,0,0.0 minutes,,2,0,2,log202,0.1,0,,Returning_Visitor,3,0,0,c_11,1,chrome_90.1.7,0
227,0,85.83456553,Mar,102.5 minutes,0,0.0 minutes,,2,0,9,log404,0.022222222,0,,Returning_Visitor,1,0,0,c_3,0,chrome_89,0
228,0,81.142156,Mar,2337.0 minutes,0,0.0 minutes,,2,0,16,log400,0.013333333,0,,Returning_Visitor,1,0,17.76266667,c_1,0,chrome_99.1.4,1
229,0,100.7608403,Mar,1883.5 minutes,0.010526316,0.0 minutes,,,0,19,log8080,0.021052632,0,,Returning_Visitor,1,0,0,c_3,0,chrome_99.1.3,0
230,0,81.98478223,Mar,1245.3 minutes,0.004,0.0 minutes,1277.3,2,2,50,log400,0.020666667,0,,Returning_Visitor,7,32,7.146260888,c_9,1,chrome_98.0.1,0
233,0,92.9896369,Mar,1434.255128 minutes,0,740.0 minutes,2247.255128,2,1,50,log202,0.019230769,1,,Returning_Visitor,3,73,22.03276923,c_2,1,chrome_80,0
234,0,97.64397476,Mar,367.25 minutes,0.005263158,0.0 minutes,,3,2,18,log200,0.044210526,0,,Returning_Visitor,2,154,0,c_1,1,chrome_98.0.1,0
235,0,99.9553496,Mar,148.5 minutes,0,303.25 minutes,,3,3,7,log400,0.014081633,,,Returning_Visitor,2,49.33333333,0,c_2,0,,0
237,0,100.7913584,Mar,1048.4920630000001 minutes,0.011578947,0.0 minutes,,2,6,34,log404,0.032225685,0,,Returning_Visitor,1,153.5,0,c_1,1,browser_6_v11,0
238,0,96.20734482,Mar,478.0 minutes,0,0.0 minutes,478,3,0,9,log200,0.011111111,0,,Returning_Visitor,2,0,0,c_3,1,chrome_90.1.7,0
239,0,87.9171816,Mar,980.25 minutes,0,0.0 minutes,980.25,2,0,16,log400,0.04,0,,Returning_Visitor,4,0,0,c_3,0,chrome_98.0.1,0
240,0,109.67398,Mar,1124.693074 minutes,0.022807018,21.5 minutes,1218.443074,2,8,51,log200,0.036550087,1,,Returning_Visitor,2,72.25,0,c_2,0,chrome_80,0
241,0,92.62070231,Mar,353.1666667 minutes,0.018181818,0.0 minutes,377.6666667,2,2,,log202,0.031818182,0,,Returning_Visitor,1,24.5,0,c_3,0,browser_5_v7,0
242,0,100.9428476,Mar,1489.083333 minutes,0.023529412,0.0 minutes,,2,1,18,log8080,0.046470588,0,,Returning_Visitor,8,0,0,c_1,0,chrome_80,0
243,,98.34555675,Mar,,0.016666667,1220.0 minutes,,2,0,28,log404,0.030833333,1,,Returning_Visitor,1,0,0,c_3,1,chrome_99.1.3,0
244,0,87.74162083,Mar,753.0 minutes,0,0.0 minutes,753,2,0,7,log404,0.00952381,0,,Returning_Visitor,1,0,0,c_2,0,,0
245,0,97.3347581,Mar,688.1666667000001 minutes,0,0.0 minutes,688.1666667,4,0,31,log_100,0.019354839,0,,Returning_Visitor,1,0,0,,0,safari_15.2,0
246,0,109.9130701,Mar,811.0 minutes,0.015384615,0.0 minutes,,2,0,14,log_100,0.041025641,0,,Returning_Visitor,8,,0,c_1,0,chrome_90.1.7,0
247,0,84.31245933,Mar,415.25 minutes,0.033333333,0.0 minutes,437.25,3,1,9,log404,0.048148148,0,,Returning_Visitor,1,22,0,c_1,0,browser_3_v9,0
248,0,97.69173626,Mar,908.013456 minutes,0.005,0.0 minutes,,2,16,32,log202,0.01805276,0,,Returning_Visitor,3,155.6313131,4.368515556,c_2,0,chrome_99.1.3,1
249,0,104.1857265,Mar,2753.378571 minutes,0.012676056,235.0 minutes,,3,1,71,log200,0.015201207,1,,Returning_Visitor,2,21.33333333,0,c_1,1,,0
250,0,107.0311639,Mar,2452.582143 minutes,0.007246377,100.0 minutes,2743.582143,3,2,46,log200,0.022253906,1,,Returning_Visitor,9,191,0,c_3,1,chrome_90.1.7,0
251,0,86.50471796,Mar,5188.5 minutes,0,0.0 minutes,5188.5,2,0,18,log400,0.05,0,,Returning_Visitor,1,0,0,c_1,0,browser_5_v14,0
252,0,113.6872202,Mar,0.0 minutes,0.2,,0,1,0,2,log8080,0.2,0,,Returning_Visitor,1,0,0,c_1,0,safari_15,0
253,0,110.5247278,Mar,,0.08,0.0 minutes,,2,0,5,log202,0.12,0,,Returning_Visitor,2,0,0,c_1,0,browser_5_v10,0
254,0,103.2461062,Mar,8.0 minutes,0,0.0 minutes,,2,0,2,log400,0.1,,,Returning_Visitor,5,0,0,c_1,1,chrome_89,0
255,0,106.0192304,Mar,1430.659091 minutes,0.01,0.0 minutes,,1,4,19,log400,0.025666667,,,Returning_Visitor,1,96.5,0,c_1,0,safari_15,0
256,0,110.1048012,Mar,20.0 minutes,0,0.0 minutes,33,3,1,2,log200,0.05,,,Returning_Visitor,3,13,0,c_2,0,chrome_98.0.1,0
258,0,81.52349749,Mar,844.25 minutes,0,0.0 minutes,844.25,1,0,45,log202,0.01037037,0,,Returning_Visitor,3,0,0,c_1,0,safari_15.2,0
259,0,105.6360423,Mar,188.0 minutes,0,0.0 minutes,188,2,0,7,log200,0.033333333,1,,New_Visitor,1,0,0,c_8,0,chrome_89,0
260,0,98.57243382,Mar,527.375 minutes,0.015555556,0.0 minutes,,7,3,14,log200,0.033862434,0,,Returning_Visitor,6,51,0,c_1,1,safari_15,0
261,0,91.997892,Mar,0.0 minutes,0.2,0.0 minutes,,3,0,1,log200,0.2,0,,Returning_Visitor,5,0,0,c_2,0,browser_3_v13,0
262,0,86.9301265,Mar,1916.761905 minutes,0.006451613,64.0 minutes,2138.761905,2,1,29,log_100,0.018709677,1,,Returning_Visitor,3,158,8.772473118,c_2,1,chrome_99.1.4,1
264,0,96.93387775,Mar,397.0 minutes,0,0.0 minutes,,2,,30,log404,0.02,0,,Returning_Visitor,7,0,0,c_2,0,chrome_98.0.1,0
265,0,96.09306844,Mar,5220.083333 minutes,0,0.0 minutes,5220.083333,2,0,,log200,0.003329865,0,,Returning_Visitor,3,0,51.46331148,c_1,1,browser_5_v14,1
266,0,93.20310217,Mar,219.33333330000002 minutes,0,0.0 minutes,219.3333333,1,0,20,log202,0.011666667,0,,Returning_Visitor,7,0,0,c_2,0,browser_8_v14,0
267,0,109.9963319,Mar,74.0 minutes,0,0.0 minutes,74,2,0,5,log_100,0.04,0,,Returning_Visitor,1,0,0,c_10,0,chrome_99.1.3,0
268,0,,Mar,1559.6 minutes,0,,,2,0,15,log400,,,,,1,,0,c_1,,,0
269,0,108.43509,Mar,,0,0.0 minutes,236.5,1,0,6,log400,0.016666667,0,,Returning_Visitor,1,0,0,c_3,1,safari_14,0
270,0,91.12011477,Mar,348.6666667 minutes,0.035714286,0.0 minutes,358.6666667,3,1,14,log8080,0.053571429,0,5.071200425,Returning_Visitor,1,10,0,c_1,1,chrome_99.1.4,0
271,0,100.5331474,Mar,0.0 minutes,0.2,0.0 minutes,0,2,0,1,log_100,0.2,0,,Returning_Visitor,1,,0,c_1,0,browser_5_v15,0
272,,88.10219023,Mar,224.5 minutes,0,47.0 minutes,299.5,1,1,13,log_100,0.014285714,1,,New_Visitor,1,28,0,c_8,0,safari_13.1,0
273,0,81.89273873,Mar,601.7666667000001 minutes,0,0.0 minutes,628.7666667,2,4,42,log202,0.004545455,0,,Returning_Visitor,3,27,0,c_3,0,browser_5_v17,0
275,0,102.5436214,Mar,153.0 minutes,0,0.0 minutes,153,,0,2,log404,0.05,0,,Returning_Visitor,6,0,0,c_1,0,,0
276,0,104.0353607,Mar,197.2 minutes,0,0.0 minutes,212.2,1,4,10,log400,0.016666667,0,,Returning_Visitor,1,15,38.99,c_3,1,,1
277,0,97.64212474,Mar,3658.5 minutes,0.016666667,0.0 minutes,3658.5,4,0,18,log202,0.05,0,,Returning_Visitor,9,0,0,c_1,0,chrome_80,0
278,0,79.65919832,Mar,1162.5 minutes,0,0.0 minutes,,2,0,5,log404,0.025,0,,Returning_Visitor,2,0,0,c_2,0,chrome_90.1.7,0
279,0,89.26564384,Mar,556.6 minutes,0.014583333,0.0 minutes,556.6,2,0,32,log_100,0.039583333,0,,Returning_Visitor,3,0,0,c_1,0,chrome_80,0
280,0,95.44373439,Mar,41.0 minutes,0,0.0 minutes,,2,0,3,log_100,0.033333333,,,Returning_Visitor,1,0,0,c_3,1,chrome_98.0.1,0
281,0,103.4501944,Mar,300.07142860000005 minutes,0,0.0 minutes,300.0714286,2,0,11,log8080,0.02,0,,Returning_Visitor,1,0,53.9892,c_11,1,chrome_99.1.3,1
282,0,110.0411261,Mar,1626.625433 minutes,0.010638298,205.0 minutes,3081.434957,3,13,36,log400,0.026186255,4,,Returning_Visitor,2,1249.809524,6.831792392,c_3,0,chrome_80,0
283,0,95.41195653,Mar,69.25 minutes,0,0.0 minutes,,2,0,6,log404,0.044444444,0,,Returning_Visitor,4,0,0,c_3,0,chrome_98.0.1,0
284,0,114.9102245,Mar,1169.1 minutes,0.02,0.0 minutes,1559.1,3,2,,log400,0.05,0,,Returning_Visitor,9,390,0,c_2,0,browser_9_v13,0
285,0,83.77445137,Mar,402.0 minutes,0,0.0 minutes,402,2,0,8,log8080,0.038095238,0,,Returning_Visitor,2,0,0,c_1,0,chrome_90.1.7,0
286,,109.1911275,Mar,0.0 minutes,0.2,0.0 minutes,0,2,0,,,,,,Returning_Visitor,,,0,,,,0
287,0,119.5736912,Mar,3324.333333 minutes,0.011428571,0.0 minutes,3324.333333,2,0,35,log202,0.024761905,0,,Returning_Visitor,1,0,0,c_1,0,chrome_98.0.1,0
288,0,102.1643858,Mar,3037.499952 minutes,0.002150538,70.0 minutes,3323.023762,2,,87,log202,0.007722385,1,2.521130755,Returning_Visitor,5,215.5238095,0,c_1,0,chrome_99.1.4,0
289,0,101.8269093,Mar,59.0 minutes,0,,59,1,0,4,log200,0.05,0,,Returning_Visitor,1,0,0,c_10,0,safari_15.4,0
290,0,85.07313902,Mar,1059.253472 minutes,0.010588235,0.0 minutes,1070.253472,3,1,51,log400,0.022643039,0,,Returning_Visitor,6,11,0,c_3,0,chrome_99.1.4,0
291,0,92.97971335,Mar,720.0 minutes,0,0.0 minutes,,2,2,7,log404,0.011111111,0,,Returning_Visitor,3,20,0,c_6,0,chrome_99.1.4,0
292,0,97.59493672,Mar,905.4856061 minutes,0.0135,0.0 minutes,,3,0,40,log_100,0.03747619,0,,Returning_Visitor,2,0,0,c_1,0,chrome_90.1.7,0
293,0,88.30387093,Mar,0.0 minutes,0.2,0.0 minutes,0,1,0,1,log400,0.2,0,,Returning_Visitor,1,0,0,c_1,1,safari_14.1,0
294,0,109.3831272,Mar,603.6666667000001 minutes,0,14.33333333 minutes,626,2,2,14,log8080,0.0125,1,,Returning_Visitor,1,8,44.67925,c_7,0,chrome_90.1.7,1
295,0,104.8056981,Mar,328.9166667 minutes,0,0.0 minutes,328.9166667,3,0,13,log8080,0.014285714,0,,Returning_Visitor,1,0,59.79014286,c_3,0,chrome_90.1.7,1
296,,121.4570418,Mar,778.8166667 minutes,0,0.0 minutes,,2,0,33,log404,0.022424242,0,,Returning_Visitor,1,,0,c_1,0,browser_5_v19,0
297,0,86.95959682,Mar,851.5595238 minutes,0.004545455,0.0 minutes,,3,4,22,log404,0.031907308,0,,Returning_Visitor,1,171.25,0,,0,chrome_90.1.7,0
298,0,81.47843103,Mar,0.0 minutes,0.2,0.0 minutes,,1,0,1,log_100,0.2,0,,Returning_Visitor,8,0,0,c_1,0,safari_15.4,0
299,0,106.6661404,Mar,227.5 minutes,0,0.0 minutes,227.5,2,0,3,log202,0.022222222,0,,Returning_Visitor,1,0,0,c_3,0,chrome_99.1.3,0
300,0,111.9852548,Mar,528.9 minutes,0,0.0 minutes,756.2333333,1,5,17,log_100,0.002272727,0,,Returning_Visitor,1,227.3333333,0,c_9,1,safari_14,0
301,0,100.0127688,Mar,872.8333332999998 minutes,0,0.0 minutes,872.8333333,2,0,15,log404,0.026666667,0,,Returning_Visitor,2,,0,c_3,1,chrome_98.0.1,0
302,0,105.3730509,Mar,0.0 minutes,0.2,0.0 minutes,0,3,0,2,log_100,0.2,0,,Returning_Visitor,3,0,0,c_1,0,chrome_80,0
303,0,81.96645687,Mar,835.0666667 minutes,0.012571429,0.0 minutes,,2,0,35,log400,0.044761905,0,,Returning_Visitor,6,0,0,c_1,0,chrome_89,0
304,0,89.27062072,Mar,82.5 minutes,0,0.0 minutes,82.5,3,,4,log200,0.05,0,,Returning_Visitor,1,0,0,c_3,0,chrome_98.0.1,0
306,0,107.8560766,Mar,9.0 minutes,0,0.0 minutes,,2,0,2,log400,0.1,0,,Returning_Visitor,1,0,0,c_3,1,chrome_89,0
307,0,86.72587908,Mar,7.0 minutes,0,0.0 minutes,,2,0,2,log404,0.1,0,,Returning_Visitor,1,0,0,c_1,0,chrome_98.0.1,0
309,0,112.5908778,Mar,267.3 minutes,0,0.0 minutes,353.3,1,5,23,log_100,0.016,0,,Returning_Visitor,4,86,0,c_9,1,safari_14,0
310,0,104.8737376,Mar,3312.5 minutes,0.013793103,0.0 minutes,3312.5,2,0,29,log_100,0.028965517,0,,Returning_Visitor,1,0,0,c_13,0,chrome_99.1.3,0
311,0,96.97442159,Mar,75.0 minutes,0,0.0 minutes,75,2,0,3,log404,0.066666667,0,,Returning_Visitor,1,0,0,c_3,1,browser_5_v12,0
313,0,101.8595828,Mar,1547.5 minutes,0.003703704,24.0 minutes,1571.5,3,0,27,log404,0.014814815,1,,Returning_Visitor,1,0,0,c_1,0,chrome_99.1.3,0
314,0,97.36730516,Mar,1276.157071 minutes,0,40.0 minutes,,1,7,35,log400,0.008681765,2,,Returning_Visitor,6,186.9761905,0,c_2,0,safari_13.1,0
315,0,101.4434643,Mar,,0,136.0 minutes,,1,3,54,log400,0.00969697,2,,Returning_Visitor,1,138,0,c_2,0,chrome_99.1.4,0
316,0,96.32284067,Mar,96.0 minutes,0,0.0 minutes,96,4,,2,log400,0.1,0,,Returning_Visitor,1,0,0,c_1,0,safari_15,0
317,,94.96681286,Mar,1370.0 minutes,0,0.0 minutes,,2,2,3,log202,0.025,0,,Returning_Visitor,1,374,0,c_8,0,chrome_98.0.1,0
318,0,101.0539761,Mar,97.0 minutes,0,0.0 minutes,,2,2,5,log200,0.04,0,,Returning_Visitor,1,61,0,c_1,0,chrome_99.1.3,0
320,0,86.50990299,Mar,1483.6 minutes,0.022916667,0.0 minutes,1521.6,3,1,23,log400,0.038373016,,,Returning_Visitor,6,38,7.103020833,c_1,0,chrome_80,1
321,0,100.2612683,Mar,156.0 minutes,0,0.0 minutes,156,2,0,5,log202,0.04,0,,Returning_Visitor,4,0,0,c_1,0,chrome_80,0
322,0,81.89132894,Mar,240.75 minutes,0,,,2,0,10,log404,0.02,0,,Returning_Visitor,9,0,0,c_2,0,chrome_98.0.1,0
323,0,120.8438667,Mar,1238.5 minutes,0.005128205,0.0 minutes,1334.5,,2,37,log8080,0.016410256,0,,New_Visitor,1,96,0,c_2,0,chrome_89,0
324,0,116.5144301,Mar,2524.719048 minutes,0,0.0 minutes,,1,6,,log404,0.000175593,0,,Returning_Visitor,6,615.25,0,c_1,0,chrome_80,0
325,0,118.331548,Mar,54.0 minutes,0,0.0 minutes,,2,4,4,log200,0.028571429,0,,Returning_Visitor,1,111,0,c_1,0,chrome_90.1.7,0
326,0,78.87758307,Mar,35.0 minutes,0,0.0 minutes,,2,2,2,log8080,0.05,0,,New_Visitor,1,147,0,c_2,0,chrome_98.0.1,0
327,0,107.5349067,Mar,175.91666669999998 minutes,0.013333333,0.0 minutes,,1,0,15,log404,0.026666667,,,Returning_Visitor,1,0,0,c_1,1,safari_15.2,0
328,0,97.96200678,Mar,263.6 minutes,0,0.0 minutes,316.7666667,3,3,11,log8080,0.003571429,0,,Returning_Visitor,1,53.16666667,0,c_9,0,chrome_99.1.4,0
329,0,108.0399508,Mar,101.8 minutes,0,0.0 minutes,159.8,3,2,7,log8080,0.011111111,0,,New_Visitor,8,58,0,c_2,0,chrome_98.0.1,0
330,,99.88253499,Mar,0.0 minutes,0.2,0.0 minutes,,3,0,1,log8080,0.2,0,,Returning_Visitor,3,0,0,c_1,0,chrome_90.1.7,0
331,,102.5402862,Mar,1042.242857 minutes,0,0.0 minutes,,4,3,55,log202,0.002222222,0,,New_Visitor,1,48.5,0,c_2,0,chrome_98.0.1,0
332,0,100.0164678,Mar,613.6666667000001 minutes,0.008333333,116.0 minutes,750.6666667,1,1,21,log202,0.023611111,3,,Returning_Visitor,1,21,0,c_1,0,chrome_89,0
333,0,106.5191804,Mar,1588.944444 minutes,0.003076923,0.0 minutes,1704.277777,2,4,64,log8080,0.009213675,0,,Returning_Visitor,1,115.3333333,0,c_1,0,chrome_89,0
334,,98.80360339,Mar,4105.666667 minutes,0.002631579,929.0 minutes,5034.666667,2,0,75,log200,0.017324561,1,,Returning_Visitor,3,0,0,c_1,0,chrome_99.1.4,0
336,0,113.3414952,Mar,1236.2 minutes,0,0.0 minutes,,3,1,8,log404,0.028571429,0,,Returning_Visitor,1,32.28571429,0,c_3,0,chrome_98.0.1,0
337,0,103.6680228,Mar,1384.016667 minutes,0,0.0 minutes,,2,0,49,log404,0.011904762,0,,Returning_Visitor,1,0,0,c_2,0,chrome_99.1.4,0
339,0,101.7870254,Mar,664.75 minutes,0,0.0 minutes,675.75,3,1,29,log_100,0.005057471,0,,Returning_Visitor,1,11,0,c_2,0,chrome_89,0
340,0,99.87234654,Mar,64.0 minutes,0,0.0 minutes,64,2,0,7,log200,0.014285714,0,,Returning_Visitor,1,0,0,c_3,0,chrome_99.1.4,0
341,0,99.77899188,Mar,0.0 minutes,0.2,0.0 minutes,0,2,0,1,log404,0.2,0,,Returning_Visitor,4,0,0,c_1,0,chrome_98.0.1,0
342,0,103.2050186,Mar,326.5 minutes,0.1,0.0 minutes,326.5,1,0,8,log_100,0.125,0,,Returning_Visitor,1,0,0,c_3,0,safari_14,0
344,0,90.84787633,Mar,0.0 minutes,0.2,0.0 minutes,,2,0,1,log200,0.2,0,,Returning_Visitor,8,,0,c_1,0,chrome_89,0
345,0,118.7185783,Mar,178.75 minutes,0,0.0 minutes,456.5,3,4,3,log202,0.008,0,,New_Visitor,3,277.75,0,c_8,0,chrome_89,0
346,0,94.94588081,Mar,407.0 minutes,0,0.0 minutes,407,2,0,12,log8080,0.033333333,0,,Returning_Visitor,4,0,0,c_3,0,chrome_80,0
348,0,83.1991496,Mar,832.0909091 minutes,0,,896.0909091,2,3,24,log8080,0.009876543,0,,New_Visitor,1,64,0,c_3,0,browser_10_v11,0
349,0,114.7735351,Mar,250.83333330000002 minutes,0,0.0 minutes,,3,1,12,log202,0.016666667,0,,Returning_Visitor,2,25.5,0,c_1,1,chrome_90.1.7,0
350,0,109.4577849,Mar,565.6666667000001 minutes,0,0.0 minutes,,2,,15,log200,0.00625,0,,New_Visitor,1,64,0,c_1,0,chrome_90.1.7,0
351,0,103.5161419,Mar,194.0 minutes,0.02,0.0 minutes,194,2,0,10,log202,0.04,0,,Returning_Visitor,7,0,0,c_1,0,browser_5_v7,0
352,,104.6335461,Mar,298.0 minutes,0,18.0 minutes,,2,8,19,log200,0.016666667,,,Returning_Visitor,3,130,19.66818546,c_1,1,chrome_99.1.3,0
353,0,98.50568263,Mar,1743.0666670000003 minutes,0,,1977.566667,2,9,55,log404,0.004371585,1,,Returning_Visitor,6,79,0,c_2,0,chrome_90.1.7,0
354,0,104.5787694,Mar,655.9166667000001 minutes,0,0.0 minutes,739.9166667,2,3,27,log8080,0.011111111,0,,Returning_Visitor,2,84,0,c_1,0,chrome_99.1.4,0
355,0,101.2978093,Mar,1992.8333329999998 minutes,0,9.0 minutes,,2,0,30,log200,0.003333333,1,,Returning_Visitor,1,0,9.227000967,c_3,0,edge_98.0.1108.84,1
356,0,104.5993402,Mar,0.0 minutes,0.2,0.0 minutes,,2,0,3,log202,0.2,0,,Returning_Visitor,4,0,0,c_1,0,chrome_89,0
357,0,115.7824569,Mar,308.86355310000005 minutes,0,0.0 minutes,,2,0,24,log404,0.028030303,0,,Returning_Visitor,2,0,0,c_2,0,browser_6_v19,0
358,0,87.13418345,Mar,2749.666667 minutes,0,0.0 minutes,2790.666667,2,3,46,log200,0.005555556,,,Returning_Visitor,1,41,0,c_2,0,chrome_99.1.3,0
359,,102.737399,Mar,0.0 minutes,0.2,0.0 minutes,0,3,0,1,log202,0.2,0,,Returning_Visitor,1,0,0,c_1,0,chrome_89,0
360,0,104.3168296,Mar,812.0 minutes,0,0.0 minutes,812,2,0,25,log404,0.008,0,,Returning_Visitor,1,0,0,c_1,0,,0
361,0,107.0090556,Mar,166.0 minutes,0.028571429,0.0 minutes,,2,0,12,log202,0.071428571,0,,Returning_Visitor,1,0,0,c_1,1,chrome_90.1.7,0
362,0,93.72611793,Mar,65.0 minutes,0,0.0 minutes,79,2,1,4,log200,0.05,0,,Returning_Visitor,3,14,0,c_1,0,edge_98.0.1108.84,0
